player_count,strategy_profile,num_games,avg_turns,max_turns_observed,first_player_win_rate,no_winner_rate,random_win_rate,furthest_win_rate,double_capture_furthest_win_rate,capture_double_furthest_win_rate,conservative_win_rate
3,capture_double_furthest vs capture_double_furthest vs capture_double_furthest,2400,170.45875,375,0.325,0.0,0.0,0.0,0.0,1.0,0.0
3,capture_double_furthest vs capture_double_furthest vs conservative,7200,163.5573611111111,382,0.3426388888888889,0.0,0.0,0.0,0.0,0.8230555555555555,0.17694444444444443
3,capture_double_furthest vs capture_double_furthest vs double_capture_furthest,7200,167.12347222222223,455,0.33402777777777776,0.0,0.0,0.0,0.32680555555555557,0.6731944444444444,0.0
3,capture_double_furthest vs capture_double_furthest vs furthest,7200,143.01069444444445,285,0.34875,0.0,0.0,0.18944444444444444,0.0,0.8105555555555556,0.0
3,capture_double_furthest vs capture_double_furthest vs random,7200,154.75472222222223,336,0.3393055555555556,0.0,0.007638888888888889,0.0,0.0,0.9923611111111111,0.0
3,capture_double_furthest vs conservative vs conservative,7200,154.76819444444445,365,0.34208333333333335,0.0,0.0,0.0,0.0,0.5222222222222223,0.4777777777777778
3,capture_double_furthest vs conservative vs double_capture_furthest,14400,160.15875,366,0.3402777777777778,0.0,0.0,0.0,0.4070138888888889,0.4060416666666667,0.18694444444444444
3,capture_double_furthest vs conservative vs furthest,14400,135.31347222222223,317,0.34020833333333333,0.0,0.0,0.24083333333333334,0.0,0.5020138888888889,0.2571527777777778
3,capture_double_furthest vs conservative vs random,14400,153.25402777777776,407,0.34305555555555556,0.0,0.013541666666666667,0.0,0.0,0.6745138888888889,0.31194444444444447
3,capture_double_furthest vs double_capture_furthest vs double_capture_furthest,7200,162.83208333333334,411,0.3388888888888889,0.0,0.0,0.0,0.6731944444444444,0.32680555555555557,0.0
3,capture_double_furthest vs double_capture_furthest vs furthest,14400,139.24263888888888,328,0.34444444444444444,0.0,0.0,0.18986111111111112,0.4013888888888889,0.40875,0.0
3,capture_double_furthest vs double_capture_furthest vs random,14400,151.604375,362,0.3375,0.0,0.0077777777777777776,0.0,0.49472222222222223,0.4975,0.0
3,capture_double_furthest vs furthest vs furthest,7200,119.67125,241,0.35444444444444445,0.0,0.0,0.4326388888888889,0.0,0.5673611111111111,0.0
3,capture_double_furthest vs furthest vs random,14400,131.744375,298,0.34284722222222225,0.0,0.016319444444444445,0.3282638888888889,0.0,0.6554166666666666,0.0
3,capture_double_furthest vs random vs random,7200,151.34930555555556,343,0.3368055555555556,0.0,0.08319444444444445,0.0,0.0,0.9168055555555555,0.0
3,conservative vs conservative vs conservative,2400,145.33583333333334,301,0.3475,0.0,0.0,0.0,0.0,0.0,1.0
3,conservative vs conservative vs double_capture_furthest,7200,150.62819444444443,422,0.34152777777777776,0.0,0.0,0.0,0.5181944444444444,0.0,0.48180555555555554
3,conservative vs conservative vs furthest,7200,126.02958333333333,269,0.345,0.0,0.0,0.3173611111111111,0.0,0.0,0.6826388888888889
3,conservative vs conservative vs random,7200,154.89125,341,0.3351388888888889,0.0,0.028333333333333332,0.0,0.0,0.0,0.9716666666666667
3,conservative vs double_capture_furthest vs double_capture_furthest,7200,156.4934722222222,386,0.3398611111111111,0.0,0.0,0.0,0.8169444444444445,0.0,0.18305555555555555
3,conservative vs double_capture_furthest vs furthest,14400,132.40777777777777,298,0.34173611111111113,0.0,0.0,0.2475,0.48930555555555555,0.0,0.26319444444444445
3,conservative vs double_capture_furthest vs random,14400,149.25881944444444,363,0.34194444444444444,0.0,0.015694444444444445,0.0,0.6677777777777778,0.0,0.3165277777777778
3,conservative vs furthest vs furthest,7200,113.58819444444444,216,0.3498611111111111,0.0,0.0,0.5930555555555556,0.0,0.0,0.40694444444444444
3,conservative vs furthest vs random,14400,130.85375,266,0.3383333333333333,0.0,0.03361111111111111,0.4932638888888889,0.0,0.0,0.473125
3,conservative vs random vs random,7200,155.12583333333333,387,0.34097222222222223,0.0,0.15694444444444444,0.0,0.0,0.0,0.8430555555555556
3,double_capture_furthest vs double_capture_furthest vs double_capture_furthest,2400,158.80375,311,0.34125,0.0,0.0,0.0,1.0,0.0,0.0
3,double_capture_furthest vs double_capture_furthest vs furthest,7200,135.9176388888889,276,0.34402777777777777,0.0,0.0,0.1951388888888889,0.8048611111111111,0.0,0.0
3,double_capture_furthest vs double_capture_furthest vs random,7200,147.52541666666667,317,0.3426388888888889,0.0,0.008472222222222223,0.0,0.9915277777777778,0.0,0.0
3,double_capture_furthest vs furthest vs furthest,7200,117.335,221,0.35625,0.0,0.0,0.43694444444444447,0.5630555555555555,0.0,0.0
3,double_capture_furthest vs furthest vs random,14400,128.61770833333333,278,0.3434027777777778,0.0,0.017569444444444443,0.32090277777777776,0.6615277777777778,0.0,0.0
3,double_capture_furthest vs random vs random,7200,147.04375,344,0.34291666666666665,0.0,0.08652777777777777,0.0,0.9134722222222222,0.0,0.0
3,furthest vs furthest vs furthest,2400,106.36541666666666,166,0.34708333333333335,0.0,0.0,1.0,0.0,0.0,0.0
3,furthest vs furthest vs random,7200,117.39625,223,0.35,0.0,0.04986111111111111,0.9501388888888889,0.0,0.0,0.0
3,furthest vs random vs random,7200,133.74527777777777,266,0.3436111111111111,0.0,0.21444444444444444,0.7855555555555556,0.0,0.0,0.0
3,random vs random vs random,2400,173.655,373,0.335,0.0,1.0,0.0,0.0,0.0,0.0
