player_count,strategy_profile,num_games,avg_turns,max_turns_observed,first_player_win_rate,no_winner_rate,random_win_rate,furthest_win_rate,double_capture_furthest_win_rate,capture_double_furthest_win_rate,conservative_win_rate
4,capture_double_furthest vs capture_double_furthest vs capture_double_furthest vs capture_double_furthest,2400,306.18333333333334,844,0.26458333333333334,0.0,0.0,0.0,0.0,1.0,0.0
4,capture_double_furthest vs capture_double_furthest vs capture_double_furthest vs conservative,9600,294.92260416666664,772,0.25916666666666666,0.0,0.0,0.0,0.0,0.8548958333333333,0.14510416666666667
4,capture_double_furthest vs capture_double_furthest vs capture_double_furthest vs double_capture_furthest,9600,298.7758333333333,719,0.25833333333333336,0.0,0.0,0.0,0.25635416666666666,0.7436458333333333,0.0
4,capture_double_furthest vs capture_double_furthest vs capture_double_furthest vs furthest,9600,252.89322916666666,602,0.2565625,0.0,0.0,0.18760416666666666,0.0,0.8123958333333333,0.0
4,capture_double_furthest vs capture_double_furthest vs capture_double_furthest vs random,9600,271.87125,664,0.25052083333333336,0.0,0.0033333333333333335,0.0,0.0,0.9966666666666667,0.0
4,capture_double_furthest vs capture_double_furthest vs conservative vs conservative,14400,279.6718055555556,696,0.25680555555555556,0.0,0.0,0.0,0.0,0.6550694444444445,0.3449305555555556
4,capture_double_furthest vs capture_double_furthest vs conservative vs double_capture_furthest,28800,286.17114583333336,733,0.25600694444444444,0.0,0.0,0.0,0.2924305555555556,0.5662847222222223,0.14128472222222221
4,capture_double_furthest vs capture_double_furthest vs conservative vs furthest,28800,240.78555555555556,584,0.25680555555555556,0.0,0.0,0.21788194444444445,0.0,0.6198958333333333,0.1622222222222222
4,capture_double_furthest vs capture_double_furthest vs conservative vs random,28800,267.37430555555557,719,0.25875,0.0,0.003472222222222222,0.0,0.0,0.7889583333333333,0.20756944444444445
4,capture_double_furthest vs capture_double_furthest vs double_capture_furthest vs double_capture_furthest,14400,289.14701388888886,695,0.2578472222222222,0.0,0.0,0.0,0.5169444444444444,0.48305555555555557,0.0
4,capture_double_furthest vs capture_double_furthest vs double_capture_furthest vs furthest,28800,246.8336111111111,730,0.25555555555555554,0.0,0.0,0.18947916666666667,0.2746180555555556,0.5359027777777777,0.0
4,capture_double_furthest vs capture_double_furthest vs double_capture_furthest vs random,28800,266.4277083333333,666,0.25440972222222225,0.0,0.0021875,0.0,0.34475694444444444,0.6530555555555555,0.0
4,capture_double_furthest vs capture_double_furthest vs furthest vs furthest,14400,210.09444444444443,533,0.26569444444444446,0.0,0.0,0.38625,0.0,0.61375,0.0
4,capture_double_furthest vs capture_double_furthest vs furthest vs random,28800,227.01065972222221,537,0.2540277777777778,0.0,0.004270833333333333,0.2680902777777778,0.0,0.7276388888888888,0.0
4,capture_double_furthest vs capture_double_furthest vs random vs random,14400,256.29868055555556,742,0.2547916666666667,0.0,0.020416666666666666,0.0,0.0,0.9795833333333334,0.0
4,capture_double_furthest vs conservative vs conservative vs conservative,9600,264.98885416666667,634,0.25177083333333333,0.0,0.0,0.0,0.0,0.38708333333333333,0.6129166666666667
4,capture_double_furthest vs conservative vs conservative vs double_capture_furthest,28800,271.3284722222222,721,0.2576041666666667,0.0,0.0,0.0,0.3428819444444444,0.32253472222222224,0.33458333333333334
4,capture_double_furthest vs conservative vs conservative vs furthest,28800,223.844375,544,0.25819444444444445,0.0,0.0,0.2601041666666667,0.0,0.3553472222222222,0.3845486111111111
4,capture_double_furthest vs conservative vs conservative vs random,28800,261.19427083333335,642,0.25180555555555556,0.0,0.005902777777777778,0.0,0.0,0.48270833333333335,0.5113888888888889
4,capture_double_furthest vs conservative vs double_capture_furthest vs double_capture_furthest,28800,278.05288194444444,707,0.2531597222222222,0.0,0.0,0.0,0.5840277777777778,0.27569444444444446,0.14027777777777778
4,capture_double_furthest vs conservative vs double_capture_furthest vs furthest,57600,232.96848958333334,622,0.25506944444444446,0.0,0.0,0.21684027777777778,0.32098958333333333,0.3047048611111111,0.15746527777777777
4,capture_double_furthest vs conservative vs double_capture_furthest vs random,57600,259.2997916666667,698,0.25447916666666665,0.0,0.003767361111111111,0.0,0.40956597222222224,0.3863715277777778,0.2002951388888889
