player_count,strategy,appearances,wins,win_rate,total_games,avg_turns,max_turns_observed,first_player_win_rate,no_winner_rate
2,random,12000,2127,0.17725,30000,81.59283333333333,170,0.5147,0.0
2,furthest,12000,4789,0.39908333333333335,30000,72.94791666666667,138,0.5147,0.0
2,double_capture_furthest,12000,7965,0.66375,30000,81.32758333333334,202,0.5147,0.0
2,capture_double_furthest,12000,8192,0.6826666666666666,30000,82.45191666666666,202,0.5147,0.0
2,conservative,12000,6927,0.57725,30000,81.39775,198,0.5147,0.0
